Authorization Date,Record ID,Store Name,Store Type,Street Number,City,State,Zip Code,Zip4,County,Latitude,Longitude,End Date
1983-05-27,599928,FLORIDA BEEF INC  ,Supermarket,405,Washington,DC,20002,7009,DIST OF COLUMBIA,0.0,0.0,03/01/1995
1983-06-01,461603,A 1 Grocery  ,Convenience Store,615,Washington,DC,20019,5457,DIST OF COLUMBIA,0.0,0.0,02/09/1995
1983-06-17,324514,KAPLAN'S MARKET  ,Convenience Store,1766,WASHINGTON,DC,20009, ,DIST OF COLUMBIA,38.91757,-77.04056,08/31/2005
1983-06-23,436576,MAURICE M LEWIS JR  ,Farmers' Market, ,WASHINGTON,DC,20003, ,DIST OF COLUMBIA,0.0,0.0,10/23/1994
1983-06-24,494764,HILLSIDE MARKET  ,Small Grocery Store,4700,Washington,DC,20011,4315,DIST OF COLUMBIA,0.0,0.0,05/03/1992
1983-07-15,706348,NAMS MARKET  ,Small Grocery Store,1327,Washington,DC,20020,5757,DIST OF COLUMBIA,38.86431,-76.98672,09/06/2011
1983-08-02,300395,JONGS YU PRODUCE STAND  ,Delivery Route,4801,Washington,DC,20019,6145,DIST OF COLUMBIA,0.0,0.0,08/25/1992
1983-08-02,547703,Save More Supermarket  ,Small Grocery Store,1634,Washington,DC,20002,2158,DIST OF COLUMBIA,0.0,0.0,01/07/2003
1983-08-25,722989,THANKSGIVING FARMS  ,Farmers' Market, ,WASHINGTON,DC,20003, ,DIST OF COLUMBIA,0.0,0.0,10/13/1998
1983-09-02,546899,MYLES PRODUCE  ,Farmers' Market, ,WASHINGTON,DC,20001, ,DIST OF COLUMBIA,0.0,0.0,10/04/1993
1983-10-03,250758,7-Eleven Inc F 21926,Convenience Store,407,Washington,DC,20002,5227,DIST OF COLUMBIA,38.89527,-76.99487,10/23/1994
1983-10-07,486164,7-ELEVEN 22689B,Convenience Store,1927,Washington,DC,20018,2441,DIST OF COLUMBIA,38.92876,-76.97665,08/06/2008
1983-10-12,321087,WATERSIDE FOOD AND CONVENIENCE  ,Convenience Store,401,WASHINGTON,DC,20024, ,DIST OF COLUMBIA,38.87658,-77.01746,08/31/2005
1983-10-12,451824,CAPITOL HEIGHTS SUP MKT  ,Small Grocery Store,5575,Washington,DC,20019,6588,DIST OF COLUMBIA,0.0,0.0,11/19/1992
1983-10-25,524769,SUN AND MOON GROCERY  ,Convenience Store,1387,Washington,DC,20002,4406,DIST OF COLUMBIA,38.90015,-76.98573,03/22/2009
1983-11-02,256437,7-ELEVEN 22669,Convenience Store,4801,WASHINGTON,DC,20011, ,DIST OF COLUMBIA,0.0,0.0,01/03/1993
1983-11-02,286924,HOLLY MARKET  ,Convenience Store,1406,Washington,DC,20009,5802,DIST OF COLUMBIA,0.0,0.0,08/24/1992
1983-11-23,247282,MURRYS STEAKS 8035,Large Grocery Store,2305,WASHINGTON,DC,20002, ,DIST OF COLUMBIA,0.0,0.0,08/08/1997
1983-12-21,665296,7-Eleven Inc F 23120A,Convenience Store,1622,Washington,DC,20001,3204,DIST OF COLUMBIA,38.91193,-77.02197,06/16/2021
1984-01-20,686117,ROBINS LIQUOR  ,Convenience Store,997,WASHINGTON,DC,20001, ,DIST OF COLUMBIA,0.0,0.0,05/16/1994
1984-02-08,623310,MORGAN SEAFOOD CO  ,Seafood Specialty,1100,WASHINGTON,DC,20024, ,DIST OF COLUMBIA,0.0,0.0,06/21/1994
1984-02-22,391504,SWEDISH PASTRY SHOP  ,Bakery Specialty,5409,Washington,DC,20011,3909,DIST OF COLUMBIA,0.0,0.0,05/27/1998
1984-02-27,428359,MIN MARKET  ,Convenience Store,2720,WASHINGTON,DC,20020, ,DIST OF COLUMBIA,0.0,0.0,02/06/1991
1984-03-01,552466,CLIFTON PARKER VENDOR  ,Delivery Route,1201,Washington,DC,20009,4339,DIST OF COLUMBIA,0.0,0.0,09/16/1996
1984-03-14,455108,CAPTAIN WHITE SEAFOOD CITY  ,Seafood Specialty,1100,Washington,DC,20024,2423,DIST OF COLUMBIA,38.88144,-77.02809, 
1984-03-16,489986,BETTER WAY HEALTH FOOD  ,Unknown,658,Washington,DC,20003,4304,DIST OF COLUMBIA,0.0,0.0,09/26/1995
1984-03-27,228445,CLIFTON MARKET INC  ,Convenience Store,2431,Washington,DC,20009,4501,DIST OF COLUMBIA,0.0,0.0,01/09/1995
1984-05-08,432066,MURRY'S STEAKS  ,Medium Grocery Store,3223,Washington,DC,20020,2004,DIST OF COLUMBIA,0.0,0.0,06/30/1998
1984-06-04,572786,JONES DELI CO INC  ,Convenience Store,4350,Washington,DC,20019,4260,DIST OF COLUMBIA,38.88314,-76.94189,04/24/2014
1984-06-15,285750,Economy Market  ,Convenience Store,1804,Washington,DC,20002,6606,DIST OF COLUMBIA,0.0,0.0,05/09/2002
1984-06-15,322124,PENN FRUIT MARKET  ,Small Grocery Store,3559,Washington,DC,20010,1732,DIST OF COLUMBIA,0.0,0.0,02/22/1998
1984-06-19,644220,QUAIL'S MARKET  ,Convenience Store,2737,Washington,DC,20001,3919,DIST OF COLUMBIA,0.0,0.0,08/14/1994
1984-06-19,437378,DURENS VARIETY  ,Convenience Store,2007,WASHINGTON,DC,20002, ,DIST OF COLUMBIA,0.0,0.0,10/23/2002
1984-06-27,430570,WOOTENS VARIETY  ,Unknown,1533,Washington,DC,20020,5634,DIST OF COLUMBIA,0.0,0.0,01/29/1995
1984-06-29,679486,REIDS ORCHARD  ,Farmers' Market, ,WASHINGTON,DC,20003, ,DIST OF COLUMBIA,0.0,0.0,01/29/1995
1984-06-29,225970,ISAAC F ESH  ,Farmers' Market,51,WASHINGTON,DC,17240, ,DIST OF COLUMBIA,0.0,0.0,10/03/1995
1984-07-06,566875,WHEELER ROAD MARKET INC  ,Small Grocery Store,4135,Washington,DC,20032,4346,DIST OF COLUMBIA,0.0,0.0,06/21/1995
1984-07-06,383845,LAUREL GROVE FARMS  ,Delivery Route, ,Washington,DC,20013,1006,DIST OF COLUMBIA,0.0,0.0,04/28/1998
1984-07-08,477077,LEES MARKET  ,Convenience Store,5433,Washington,DC,20011,3909,DIST OF COLUMBIA,0.0,0.0,11/17/1992
1984-07-20,453531,SUNNY GROCERY  ,Small Grocery Store,1002,Washington,DC,20002,3744,DIST OF COLUMBIA,0.0,0.0,09/21/1993
1984-08-09,257657,NEIGHBORS MARKET  ,Convenience Store,901,Washington,DC,20002,3713,DIST OF COLUMBIA,0.0,0.0,06/20/1994
1984-08-09,574871,TOPPS MINI MART  ,Meat/Poultry Specialty,3813,Washington,DC,20011,5840,DIST OF COLUMBIA,0.0,0.0,02/08/1998
1984-08-22,251053,ECHO DELI INC  ,Convenience Store,2216,Washington,DC,20007,4102,DIST OF COLUMBIA,0.0,0.0,01/06/1992
1984-08-28,627197,EPOP OPEN AIR PRODUCE MARKET  ,Fruits/Veg Specialty,2900,Washington,DC,20032,2522,DIST OF COLUMBIA,0.0,0.0,10/03/1994
1984-11-02,464647,WEAVERS MARKET  ,Fruits/Veg Specialty, ,WASHINGTON,DC,20003, ,DIST OF COLUMBIA,0.0,0.0,04/28/1998
1984-11-29,264957,WHITE LAW MARKET  ,Convenience Store,1846,Washington,DC,20009,4424,DIST OF COLUMBIA,0.0,0.0,05/04/1995
1984-12-10,699883,Elmira Grocery Store  ,Medium Grocery Store,4401,Washington,DC,20032,2107,DIST OF COLUMBIA,0.0,0.0,03/12/2003
1984-12-11,353319,FRIENDLY FOOD MARKET  ,Medium Grocery Store,1399,Washington,DC,20024,4111,DIST OF COLUMBIA,0.0,0.0,10/08/2003
1985-01-07,291426,Adams Super Market  ,Convenience Store,700,Washington,DC,20002,5240,DIST OF COLUMBIA,0.0,0.0,11/27/1990
1985-01-25,494806,YOORS NATURALLY INC  ,Unknown,1014,Washington,DC,20005,3403,DIST OF COLUMBIA,0.0,0.0,01/29/1995
1985-02-26,391488,DC FARMERS MARKET STAND 12  ,Small Grocery Store,1305,Washington,DC,20002,7003,DIST OF COLUMBIA,0.0,0.0,08/22/1995
1985-03-08,458873,CORNER MARKET  ,Meat/Poultry Specialty,1449,Washington,DC,20020,4452,DIST OF COLUMBIA,0.0,0.0,09/26/1995
1985-03-26,621388,WILLIAMS STANDS 41 17 54  ,Small Grocery Store,1309,Washington,DC,20002,7003,DIST OF COLUMBIA,0.0,0.0,05/06/1993
1985-04-10,510947,MARTINS MARKET INC  ,Convenience Store,538,Washington,DC,20002,4921,DIST OF COLUMBIA,0.0,0.0,03/03/1997
1985-04-15,525159,7TH HEAVEN MIN MART  ,Convenience Store,1143,WASHINGTON,DC,20001, ,DIST OF COLUMBIA,0.0,0.0,07/07/1994
1985-04-17,646217,AYRES PHARMACY INC  ,Combination Grocery/Other,1932,WASHINGTON,DC,20020, ,DIST OF COLUMBIA,0.0,0.0,10/08/1992
1985-05-17,311757,7-Eleven  ,Convenience Store,1400,Washington,DC,20003,3029,DIST OF COLUMBIA,0.0,0.0,07/06/1993
1985-05-17,256815,EASTERN MARKET  ,Small Grocery Store,400,Washington,DC,20003,3811,DIST OF COLUMBIA,0.0,0.0,06/21/1990
1985-05-24,630474,13th Street Market  ,Convenience Store,3582,Washington,DC,20010,2002,DIST OF COLUMBIA,0.0,0.0,11/17/1993
1985-06-10,439518,FAIRWAY MARKET  ,Meat/Poultry Specialty,2501,Washington,DC,20002,1014,DIST OF COLUMBIA,0.0,0.0,06/08/1994
1985-06-10,515542,Royal Farm Market Inc  ,Small Grocery Store,646,Washington,DC,20010,1615,DIST OF COLUMBIA,0.0,0.0,08/26/1996
1985-06-10,670236,DC FOOD MARKET  ,Convenience Store,1235,Washington,DC,20009,4460,DIST OF COLUMBIA,0.0,0.0,09/13/1995
1985-06-17,502652,A AND L MARKET  ,Convenience Store,2007,Washington,DC,20001,1002,DIST OF COLUMBIA,0.0,0.0,08/15/2000
1985-06-21,714089,NEW SEVEN MARKET  ,Convenience Store,1406,Washington,DC,20020,5615,DIST OF COLUMBIA,38.86676,-76.98486,07/28/2019
1985-06-28,662744,BEINSFIELD DRUG STORE  ,Combination Grocery/Other,3939,Washington,DC,20032,2308,DIST OF COLUMBIA,0.0,0.0,04/14/1997
1985-06-28,606961,7-Eleven Inc F 22464D,Convenience Store,333,Washington,DC,20011,4966,DIST OF COLUMBIA,38.94213,-77.00085,06/19/2017
1985-07-03,466306,K S J INC T/R SUPER IGA  ,Supermarket,5110,Washington,DC,20019,5509,DIST OF COLUMBIA,0.0,0.0,01/13/2000
1985-07-11,676736,THOMAS AND SONS MINI MARKET  ,Convenience Store,3425,Washington,DC,20019,1504,DIST OF COLUMBIA,38.89637,-76.95728,06/19/2006
1985-07-16,473661,YANGS MARKET  ,Small Grocery Store,138,Washington,DC,20002,1320,DIST OF COLUMBIA,0.0,0.0,03/04/1991
1985-09-05,380977,PRICES GROCERY  ,Convenience Store,5018,Washington,DC,20011,6716,DIST OF COLUMBIA,38.95184,-77.00848,09/03/2018
1985-09-20,373264,BIANCA STOUT SEAFOOD  ,Farmers' Market, ,WASHINGTON,DC,20003, ,DIST OF COLUMBIA,38.89015,-76.97453,03/09/2006
1985-09-26,583736,MARTIN LUTHER KING GROCERY  ,Convenience Store,2420,Washington,DC,20020,5816,DIST OF COLUMBIA,38.86238,-76.99287,05/07/1995
1985-10-09,679937,HOME MARKET  ,Convenience Store,1430,Washington,DC,20002,3342,DIST OF COLUMBIA,0.0,0.0,09/02/1998
1985-10-10,502990,MORGAN CRAB HOUSE  ,Meat/Poultry Specialty,3200,Washington,DC,20010,2511,DIST OF COLUMBIA,0.0,0.0,02/20/1995
1985-10-10,665174,MARKET LIQUOR & THE ANNEX  ,Unknown,1400,WASHINGTON,DC,20001, ,DIST OF COLUMBIA,0.0,0.0,07/05/1995
1985-10-10,551700,RHODE ISLAND GROCERY  ,Convenience Store,101,Washington,DC,20001,1632,DIST OF COLUMBIA,0.0,0.0,10/01/1998
1985-10-18,610612,EXCELLO LIQUOR  ,Combination Grocery/Other,419,Washington,DC,20002,6327,DIST OF COLUMBIA,0.0,0.0,11/06/1994
1985-11-06,465128,SUNBEAM MARKET  ,Small Grocery Store,2324,Washington,DC,20002,1106,DIST OF COLUMBIA,0.0,0.0,09/30/1999
1985-11-08,298812,NEW DODGE  ,Small Grocery Store,3620,Washington,DC,20010,1319,DIST OF COLUMBIA,0.0,0.0,02/21/1993
1985-11-26,476579,AHMADS MARKET  ,Unknown,1013,Washington,DC,20002,3743,DIST OF COLUMBIA,0.0,0.0,02/16/2000
1985-12-06,335237,CAPITOL HILL MARKET  ,Convenience Store,1501,Washington,DC,20003,3117,DIST OF COLUMBIA,0.0,0.0,04/13/1994
1985-12-11,289483,MELVINS QUICK STOP  ,Convenience Store,1900,Washington,DC,20002,1212,DIST OF COLUMBIA,0.0,0.0,10/08/1992
1985-12-11,264063,SAFEWAY 271,Supermarket,514,Washington,DC,20002,1231,DIST OF COLUMBIA,38.92032,-76.99931,04/02/2010
1985-12-17,728353,GERANIUM SUPERMARKET  ,Convenience Store,7350,Washington,DC,20012,1720,DIST OF COLUMBIA,0.0,0.0,10/30/1994
1985-12-19,581956,SWAINS GROCERY & DELI  ,Small Grocery Store,2801,Washington,DC,20017,2402,DIST OF COLUMBIA,0.0,0.0,03/06/1995
1985-12-24,664997,SOUTHEAST MARKET  ,Medium Grocery Store,1500,Washington,DC,20003,1547,DIST OF COLUMBIA,0.0,0.0,09/07/2003
1986-01-13,304813,FRANKLIN MARKET  ,Small Grocery Store,2723,Washington,DC,20017,1306,DIST OF COLUMBIA,0.0,0.0,08/20/2002
1986-01-13,288650,BATES MARKET  ,Convenience Store,301,Washington,DC,20001,1929,DIST OF COLUMBIA,0.0,0.0,08/02/1990
1986-01-31,610529,7-ELEVEN #11733  ,Convenience Store,912,Washington,DC,20037,2301,DIST OF COLUMBIA,0.0,0.0,06/05/1994
1986-02-03,567950,T Street Market  ,Convenience Store,80,Washington,DC,20001,1009,DIST OF COLUMBIA,0.0,0.0,05/09/1990
1986-02-03,524579,FAMILY FOOD MARKET  ,Convenience Store,3713,Washington,DC,20010,1601,DIST OF COLUMBIA,0.0,0.0,09/17/1996
1986-02-03,241037,New Star Supermarket  ,Convenience Store,2205,Washington,DC,20002,1217,DIST OF COLUMBIA,38.91943,-77.00048,07/02/2007
1986-02-11,504539,LEMON BOWL  ,Meat/Poultry Specialty,3015,WASHINGTON,DC,20010, ,DIST OF COLUMBIA,0.0,0.0,01/17/1995
1986-02-21,547753,J & K MARKET  ,Small Grocery Store,234,Washington,DC,20002,6508,DIST OF COLUMBIA,0.0,0.0,02/03/1999
1986-03-14,540564,AMERICA KING FISH IN  ,Seafood Specialty,528,WASHINGTON,DC,20002, ,DIST OF COLUMBIA,0.0,0.0,09/12/1993
1986-03-14,682957,KIM'S MARKET  ,Supermarket,3503,Washington,DC,20010,1707,DIST OF COLUMBIA,0.0,0.0,09/30/1991
1986-04-29,647859,KAMLAS VARIETY STORE  ,Small Grocery Store,5327,Washington,DC,20011,3925,DIST OF COLUMBIA,0.0,0.0,11/11/1992
1986-05-13,324197,SHERMAN MARKET  ,Small Grocery Store,3001,Washington,DC,20001,3913,DIST OF COLUMBIA,0.0,0.0,12/02/1997
1986-06-13,605160,Los Primos Inc  ,Convenience Store,3170,Washington,DC,20010,2747,DIST OF COLUMBIA,0.0,0.0,02/20/1997
1986-06-19,681928,4TH STREET MART & DRUG  ,Unknown,2210,WASHINGTON,DC,20002, ,DIST OF COLUMBIA,0.0,0.0,05/30/1995
1986-07-02,609001,7 DELI & MARKET  ,Convenience Store,1318,Washington,DC,20018,3707,DIST OF COLUMBIA,0.0,0.0,12/02/1997
1986-07-07,441967,WONDER HOSTESS BAKERY THRIFT SHOP 26,Bakery Specialty,4665,Washington,DC,20032,2717,DIST OF COLUMBIA,0.0,0.0,12/01/1998
1986-07-31,353808,MOTTS MARKET  ,Convenience Store,233,Washington,DC,20003,1401,DIST OF COLUMBIA,0.0,0.0,10/20/1999
1986-08-18,587899,HILL'S MARKET  ,Convenience Store,1671,Washington,DC,20002,4523,DIST OF COLUMBIA,0.0,0.0,11/18/1997
1986-08-21,706407,SUNRAY MARKET  ,Medium Grocery Store,3205,Washington,DC,20010,2510,DIST OF COLUMBIA,0.0,0.0,01/03/1993
1986-08-25,243473,7/11 STORE  ,Convenience Store,4319,Washington,DC,20016,2139,DIST OF COLUMBIA,0.0,0.0,10/23/1994
1986-08-26,514694,JAMES SEA FOOD MKT CONVENIENT  ,Meat/Poultry Specialty,4403,Washington,DC,20019,5615,DIST OF COLUMBIA,0.0,0.0,05/02/1993
1986-08-26,281308,D & 11 MARKET  ,Convenience Store,1032,Washington,DC,20002,6130,DIST OF COLUMBIA,0.0,0.0,07/18/1990
1986-08-27,408528,U S  BEEF  ,Food Buying Co-op,300,WASHINGTON,DC,20002, ,DIST OF COLUMBIA,0.0,0.0,10/17/1994
1986-08-29,664853,QUALITY MARKET  ,Convenience Store,600,WASHINGTON,DC,20002, ,DIST OF COLUMBIA,0.0,0.0,02/26/1997
1986-09-16,685343,AUTH BROS  ,Wholesaler,2144,Washington,DC,20018,3608,DIST OF COLUMBIA,0.0,0.0,10/08/1992
1986-09-30,640484,BROWN STREET MARKET  ,Convenience Store,3320,Washington,DC,20010,1811,DIST OF COLUMBIA,0.0,0.0,02/26/1991
1986-10-01,422609,PENNA EGG BASKET  ,Small Grocery Store,1400,WASHINGTON,DC,20001, ,DIST OF COLUMBIA,0.0,0.0,10/04/1992
1986-10-02,538276,AMEKOR GROCERY  ,Small Grocery Store,4837,Washington,DC,20019,6145,DIST OF COLUMBIA,0.0,0.0,08/09/1992
1986-10-03,528400,HOLIDAY MARKET  ,Convenience Store,3509,Washington,DC,20032,4140,DIST OF COLUMBIA,0.0,0.0,05/12/1992
1986-10-03,578269,MARKS MARKETINC  ,Convenience Store,3933,Washington,DC,20011,5405,DIST OF COLUMBIA,0.0,0.0,10/15/1990
1986-10-29,289224,BEST SUPERMARKET  ,Small Grocery Store,1507,Washington,DC,20009,3911,DIST OF COLUMBIA,0.0,0.0,09/29/1992
1986-11-05,727417,JIMMY'S GROCERY  ,Small Grocery Store,1309,Washington,DC,20002,4446,DIST OF COLUMBIA,0.0,0.0,10/08/1992
1986-11-07,720467,THIRD & K STREET MARKET  ,Small Grocery Store,1000,Washington,DC,20003,3423,DIST OF COLUMBIA,0.0,0.0,01/05/1999
1986-11-07,262712,K&D MARKET  ,Small Grocery Store,1201,Washington,DC,20009,4327,DIST OF COLUMBIA,0.0,0.0,10/15/1991
1986-11-18,390816,POULTRY PANTRY 32,Meat/Poultry Specialty,1309,Washington,DC,20002,7003,DIST OF COLUMBIA,0.0,0.0,07/31/2002
1986-11-26,677159,LEES FISH MARKET  ,Small Grocery Store,4801,Washington,DC,20019,6145,DIST OF COLUMBIA,0.0,0.0,10/08/1992
1986-11-26,358033,MONTANA MINI MARKET  ,Meat/Poultry Specialty,1805,WASHINGTON,DC,20002, ,DIST OF COLUMBIA,0.0,0.0,06/20/1994
1986-12-01,494232,F & W Market  ,Small Grocery Store,1420,Washington,DC,20001,3314,DIST OF COLUMBIA,0.0,0.0,05/19/1998
1986-12-15,579503,M & M CARRYOUT  ,Unknown,3544,Washington,DC,20019,1253,DIST OF COLUMBIA,0.0,0.0,06/05/1994
1987-01-15,465939,GRAYS MARKET  ,Convenience Store,3306,Washington,DC,20010,2513,DIST OF COLUMBIA,0.0,0.0,08/31/1993
1987-01-16,608488,MARIE'S MARKET  ,Small Grocery Store,346,Washington,DC,20001,1716,DIST OF COLUMBIA,0.0,0.0,12/12/1995
1987-01-22,494478,DARBY MARKET  ,Convenience Store,1136,WASHINGTON,DC,20002, ,DIST OF COLUMBIA,0.0,0.0,12/16/1991
1987-01-23,370816,ELYS MEATS  ,Meat/Poultry Specialty,1309,Washington,DC,20002,7003,DIST OF COLUMBIA,0.0,0.0,09/02/1998
1987-02-06,405403,N A Minit Store  ,Convenience Store,421,Washington,DC,20002,6327,DIST OF COLUMBIA,38.89541,-76.98822,08/31/2005
1987-04-15,612096,TAE WON MOON  ,Small Grocery Store,450,Washington,DC,20010,2525,DIST OF COLUMBIA,0.0,0.0,10/15/1990
1987-04-20,454383,ARGYLE CONVENIENT STORE  ,Convenience Store,3220,WASHINGTON,DC,20010, ,DIST OF COLUMBIA,38.93226,-77.03883,04/29/2003
1987-04-21,586805,A & S GROCERY  ,Small Grocery Store,4748,Washington,DC,20019,3705,DIST OF COLUMBIA,0.0,0.0,09/09/1993
1987-04-22,646405,D&P MEATS  ,Medium Grocery Store,1309,Washington,DC,20002,7003,DIST OF COLUMBIA,0.0,0.0,11/19/1992
1987-04-22,664642,CAROLINA FISH MARKET  ,Seafood Specialty,1309,Washington,DC,20002,7003,DIST OF COLUMBIA,0.0,0.0,09/17/1996
1987-05-06,321574,DUNSTON SEAFOOD  ,Small Grocery Store,5709,CLINTON,DC,20735, ,DIST OF COLUMBIA,0.0,0.0,10/08/1992
1987-05-08,289311,HELLERS BAKERY INC  ,Bakery Specialty,3221,WASHINGTON,DC,20010, ,DIST OF COLUMBIA,0.0,0.0,09/25/2000
1987-05-14,706180,SUPER SAVER GROCERY & DELI  ,Meat/Poultry Specialty,4413,Washington,DC,20011,7019,DIST OF COLUMBIA,0.0,0.0,10/01/1992
1987-05-21,696258,J & C PARKER PRODUCE  ,Fruits/Veg Specialty,1309,Washington,DC,20002,7003,DIST OF COLUMBIA,0.0,0.0,06/14/1995
1987-05-22,715535,ANACOSTA WAREHOUSE SUPERMARKET INC  ,Combination Grocery/Other,1918,Washington,DC,20020,4867,DIST OF COLUMBIA,38.86637,-76.98519,03/12/2014
1987-06-02,417960,A & H DELI  ,Convenience Store,2212,Washington,DC,20009,4402,DIST OF COLUMBIA,0.0,0.0,07/18/1990
1987-06-12,243696,22ND ST PASTRY & VARIETY  ,Convenience Store,3218,Washington,DC,20020,2012,DIST OF COLUMBIA,0.0,0.0,09/21/1993
1987-06-18,714832,YOUNGS SUPER MARKET  ,Convenience Store,5929,WASHINGTON,DC,20019, ,DIST OF COLUMBIA,0.0,0.0,07/11/2001
1987-06-24,474183,O ST DELI  ,Meat/Poultry Specialty,707,Washington,DC,20001,3507,DIST OF COLUMBIA,0.0,0.0,08/22/1995
1987-06-30,349282,STAR MARKET  ,Unknown,156,Washington,DC,20003,3335,DIST OF COLUMBIA,0.0,0.0,10/17/1994
1987-07-10,556612,TOWN & COUNTRY MARKET  ,Convenience Store,823,Washington,DC,20011,5836,DIST OF COLUMBIA,0.0,0.0,07/18/1990
1987-07-13,692952,BENCO SUPERMARKET  ,Supermarket,4528,Washington,DC,20019,5149,DIST OF COLUMBIA,0.0,0.0,09/02/1999
1987-08-14,688565,SUNSET LIQUORS  ,Convenience Store,1627,Washington,DC,20001,1101,DIST OF COLUMBIA,0.0,0.0,09/28/2000
1987-08-21,276020,ELEVEN MARKET  ,Unknown,1936,WASHINGTON,DC,20001, ,DIST OF COLUMBIA,0.0,0.0,05/31/2000
1987-08-27,574217,J & S MARKET  ,Convenience Store,4401,Washington,DC,20011,7019,DIST OF COLUMBIA,0.0,0.0,10/02/1996
1987-08-27,725786,FLAGLER MARKET  ,Small Grocery Store,2200,Washington,DC,20001,1615,DIST OF COLUMBIA,0.0,0.0,04/24/2002
1987-09-01,237066,CASPER MARKET INC  ,Small Grocery Store,2031,Washington,DC,20002,4725,DIST OF COLUMBIA,0.0,0.0,01/01/1997
1987-09-08,508817,MCKINLEY SUPER MARKET  ,Convenience Store,321,WASHINGTON,DC,20002, ,DIST OF COLUMBIA,0.0,0.0,11/11/1992
1987-09-22,300615,STAND # 42  ,Small Grocery Store,1309,Washington,DC,20002,7003,DIST OF COLUMBIA,0.0,0.0,10/17/1994
1987-10-06,643118,HILLS PRODUCE  ,Fruits/Veg Specialty, ,WASHINGTON,DC,20009, ,DIST OF COLUMBIA,0.0,0.0,01/29/1995
1987-10-16,458466,7-ELEVEN #25934  ,Convenience Store,5600,WASHINGTON,DC,20015, ,DIST OF COLUMBIA,0.0,0.0,06/05/1994
1987-10-16,393879,R & W GROCERY  ,Convenience Store,908,WASHINGTON,DC,20018, ,DIST OF COLUMBIA,0.0,0.0,10/08/1992
1987-10-23,521660,POTOMAC DELI & GROCERY  ,Convenience Store,1200,Washington,DC,20003,4116,DIST OF COLUMBIA,0.0,0.0,01/15/1991
1987-10-23,605269,S and S Enterprises Inc  ,Convenience Store,2101,Washington,DC,20020,2815,DIST OF COLUMBIA,38.85073,-76.97508,01/03/2007
1987-10-29,247792,JOHNS MARKET  ,Convenience Store,2633,Washington,DC,20001,3933,DIST OF COLUMBIA,0.0,0.0,02/11/1990
1987-11-03,455318,SAMS DONUTS  ,Convenience Store,1354,Washington,DC,20018,3704,DIST OF COLUMBIA,0.0,0.0,08/21/1995
1987-11-09,564930,J'S LIQUOR  ,Convenience Store,1255,Washington,DC,20002,4444,DIST OF COLUMBIA,0.0,0.0,02/08/1995
1987-11-20,666660,JEFFERSON MARKET  ,Small Grocery Store,5407,Washington,DC,20011,3909,DIST OF COLUMBIA,0.0,0.0,09/18/1996
1987-12-04,706113,EDGEWOOD SUPERMARKET  ,Medium Grocery Store,601,WASHINGTON,DC,20020, ,DIST OF COLUMBIA,0.0,0.0,02/26/1997
1987-12-16,542296,Sonyas Market  ,Small Grocery Store,1026,Washington,DC,20001,3910,DIST OF COLUMBIA,0.0,0.0,09/03/2002
1988-01-11,533731,PEOPLES MARKET  ,Convenience Store,2518,Washington,DC,20020,6714,DIST OF COLUMBIA,0.0,0.0,10/08/1992
1988-01-13,710966,YONI FOOD MKT AND CARRY OUT  ,Convenience Store,101,Washington,DC,20002,6505,DIST OF COLUMBIA,0.0,0.0,05/26/1997
1988-01-26,696687,FAMILY FOOD  ,Convenience Store,906,Washington,DC,20002,3742,DIST OF COLUMBIA,0.0,0.0,03/07/1994
1988-01-27,344493,RICH CONVENIENCE STORE  ,Convenience Store,3101,Washington,DC,20010,2901,DIST OF COLUMBIA,0.0,0.0,10/04/1995
1988-01-28,389980,K & K MARKET  ,Convenience Store,3213,Washington,DC,20010,2509,DIST OF COLUMBIA,0.0,0.0,12/29/1993
1988-02-04,671061,K & Y MARKET  ,Convenience Store,3904,Washington,DC,20011,5406,DIST OF COLUMBIA,0.0,0.0,06/20/1994
1988-02-09,367655,HAAMID'S SEAFOOD AND DEL  ,Combination Grocery/Other,2315,WASHINGTON,DC,20020, ,DIST OF COLUMBIA,0.0,0.0,10/08/1992
1988-02-19,423872,7-ELEVEN 27905C,Convenience Store,2850,Washington,DC,20018,4101,DIST OF COLUMBIA,38.9269,-76.96311,08/30/2016
1988-02-22,265943,MADISON GROCERY & DELI  ,Convenience Store,5629,Washington,DC,20011,2926,DIST OF COLUMBIA,0.0,0.0,08/18/2003
1988-03-01,612315,BROOKVILLE SUPER MARKET  ,Supermarket,3427,WASHINGTON,DC,20008, ,DIST OF COLUMBIA,38.93515,-77.05802,08/14/2018
1988-03-04,703523,DAY NIGHT 24 HR FD ST  ,Convenience Store,1828,Washington,DC,20001,1067,DIST OF COLUMBIA,0.0,0.0,03/19/1990
1988-03-07,682365,CORNER FISH MARKET  ,Seafood Specialty,725,WASHINGTON,DC,20002, ,DIST OF COLUMBIA,0.0,0.0,06/20/1994
1988-03-11,241308,GOOD HOPE FISH &SEAFOOD  ,Small Grocery Store,1400,Washington,DC,20020,5615,DIST OF COLUMBIA,0.0,0.0,10/23/1994
1988-03-28,296308,CASA LEBRATO INC.  ,Medium Grocery Store,1733,Washington,DC,20009,2803,DIST OF COLUMBIA,0.0,0.0,08/02/1990
1988-04-01,255398,NEW NEIGHBORHOOD MARKET LLC  ,Small Grocery Store,1611,Washington,DC,20018,1841,DIST OF COLUMBIA,38.92648,-76.98142,06/16/2009
